0
//Type	Slot	Skill	Width	Height	Serial	Option	Drop	Name				Level	DmgMin	DmgMax	Speed	Dur	MgcDur	MgcRate	ReqLvl	ReqStr	ReqAgi	ReqEne	ReqVit	ReqCmd	None	DW	DK	FE	MG	DL	SU	RF
202	*	0	1	1	1	0	0	"Spirit Combination Note"	0	0
203	*	0	1	2	1	0	0	"Bloodangel Sword Box"		0	0
204	*	0	1	2	1	0	0	"Bloodangel Magic Sword Box"	0	0
205	*	0	1	2	1	0	0	"Bloodangel Claw Box"		0	0
206	*	0	1	2	1	0	0	"Bloodangel Scepter Box"	0	0
207	*	0	1	2	1	0	0	"Bloodangel Bow Box"	 	0	0
208	*	0	1	2	1	0	0	"Bloodangel Staff Box"		0	0
209	*	0	1	2	1	0	0	"Bloodangel Stick Box"		0	0
210	*	0	1	2	1	0	0	"Bloodangel Book Box"		0	0
211	*	0	1	1	1	0	0	"[Box 30] Jewel of Harmony"	0	0
212	*	0	1	1	1	0	0	"[Box 20] Jewel of Harmony"	0	0
213	*	0	1	1	1	0	0	"[Box 10] Jewel of Harmony"	0	0
214	*       0       1       1       1       0	0       "1 Ruud"		  	0       0
215	*       0       1       1       1       0	0       "5 Ruud"		  	0       0
216	*       0       1       1       1       0	0       "10 Ruud"		  	0       0
217	*       0       1       1       1       0	0       "50 Ruud"		  	0       0
218	*       0       1       1       1       0	0       "100 Ruud"		  	0       0
219	*       0       1       1       1       0	0       "500 Ruud"		  	0       0
220	*       0       1       1       1       0	0       "1.000 Ruud"		  	0       0
221	*       0       1       1       1       0	0       "5.000 Ruud"		  	0       0
222	*       0       1       1       1       0	0       "10.000 Ruud"		  	0       0
223	*       0       1       1       1       0	0       "50.000 Ruud"		  	0       0
224 	* 	0 	1 	1 	1 	0 	0 	"Bless of Light (Greater)"	0 	0 	 
225	*	0	2	2	1	0	0	"Scroll Master of Defense"	0	0
226	*	0	2	2	1	0	0	"Scroll Master of Wizardry"	0	0
227	*	0	2	2	1	0	0	"Scroll Master of Health"	0	0
228	*	0	2	2	1	0	0	"Scroll Master of Mana"		0	0
229	*	0	2	2	1	0	0	"Scroll Master of Wrath"	0	0
230	*	0	2	2	1	0	0	"Scroll Master of Recovery"	0	0
231	*	0	2	2	1	0	0	"Scroll Master of Battle"	0	0
232	*	0	2	2	1	0	0	"Scroll Master of Strenghener"	0	0
235	*	0	2	2	1	0	0	"Scroll Master of Quickness"	0	0
244	*	0	1	1	1	0	0	"Jewel of of the King"		0	0
245	*	0	1	1	1	0	0	"Jewel of Skill"		0	0
246	*	0	1	1	1	0	0	"Jewel of Luck"			0	0
247	*	0	1	1	1	0	0	"Jewel of Adicional"		0	0
248	*	0	1	1	1	0	0	"Jewel of Excelentt"		0	0
249	*	0	1	1	1	0	0	"Jewel of Socket"		0	0
250	*	0	1	1	1	0	0	"Jewel of Ancient 1"		0	0
251	*	0	1	1	1	0	0	"Jewel of Ancient 2"		0	0
252	*	0	1	1	1	0	0	"Jewel of Full"			0	0
253     *       0       2       2       1       1       0       "Armor of Sealed Captivation"   0       0
254     *       0       2       2       1       1       0       "Pants of Sealed Captivation"  	0       0
255     *       0       2       2       1       1       0       "Gloves of Sealed Captivation" 	0       0
256     *       0       2       2       1       1       0       "Boots of Sealed Captivation"   0       0
257     *       0       2       2       1       1       0       "Helm of Sealed Fury"  		0       0
258     *       0       2       2       1       1       0       "Armor of Sealed Fury"   	0       0
259     *       0       2       2       1       1       0       "Pants of Sealed Fury"  	0       0
260     *       0       2       2       1       1       0       "Boots of Sealed Fury"  	0       0
261     *       0       2       2       1       1       0       "Helm of Sealed Transcendence" 	0       0
262     *       0       2       2       1       1       0       "Armor of Sealed Transcendence" 0       0
263     *       0       2       2       1       1       0       "Pants of Sealed Transcendence" 0       0
264     *       0       2       2       1       1       0       "Glove of Sealed Transcendence"	0       0
265     *       0       2       2       1       1       0       "Helm of Sealed Flurry"  	0       0
266     *       0       2       2       1       1       0       "Armor of Sealed Flurry"   	0       0
267     *       0       2       2       1       1       0       "Pants of Sealed Flurry"  	0       0
268     *       0       2       2       1       1       0       "Gloves of Sealed Flurry"  	0       0
269     *       0       2       2       1       1       0       "Helm of Sealed Honor"  	0       0
270     *       0       2       2       1       1       0       "Armor of Sealed Honor"   	0       0
271     *       0       2       2       1       1       0       "Pants of Sealed Honor"  	0       0
272     *       0       2       2       1       1       0       "Gloves of Sealed Honor"  	0       0
273     *       0       2       2       1       1       0       "Armor of Sealed Extremity"  	0       0
274     *       0       2       2       1       1       0       "Pants of Sealed Extremity"   	0       0
275     *       0       2       2       1       1       0       "Gloves of Sealed Extremity"  	0       0
276     *       0       2       2       1       1       0       "Boots of Sealed Extremity"  	0       0
277     *       0       2       2       1       1       0       "Helm of Sealed Conquest"   	0       0
278     *       0       2       2       1       1       0       "Armor of Sealed Conquest"  	0       0
279     *       0       2       2       1       1       0       "Pants of Sealed Conquest"  	0       0
280     *       0       2       2       1       1       0       "Gloves of Sealed Conquest"  	0       0
281     *       0       2       2       1       1       0       "Helm of Sealed Salvation"  	0       0
282     *       0       2       2       1       1       0       "Armor of Sealed Salvation"   	0       0
283     *       0       2       2       1       1       0       "Pants of Sealed Salvation"  	0       0
284     *       0       2       2       1       1       0       "Gloves of Sealed Salvation"  	0       0
285     *       0       2       2       1       1       0       "Helm of Sealed Conviction"  	0       0
286    	*       0       2       2       1       1       0       "Armor of Sealed Conviction"   	0       0
287    	*       0       2       2       1       1       0       "Pants of Sealed Conviction"  	0       0
288    	*       0       2       2       1       1       0       "Boots of Sealed Conviction"  	0       0
289     *       0       2       2       1       1       0       "Helm of Sealed Destruction"  	0       0
290    	*       0       2       2       1       1       0       "Armor of Sealed Destruction"  	0       0
291    	*       0       2       2       1       1       0       "Pants of Sealed Destruction"  	0       0
292    	*       0       2       2       1       1       0       "Boots of Sealed Destruction"  	0       0
293    	*       0       1	1       1       1       0       "Mysterious Stone (Status)"  	0       0
294    	*       0       1	1       1       1       0       "Mysterious Stone (Luck)"  	0       0
295    	*       0       1	1       1       1       0       "Battle Royale Ticket"  	0       0
296    	*       0       1	1       1       1       0       "Seal of the Phantasmal Steed" 	0       0
297    	*       0       1	1       1       1       0       "Fragment of Resurrection"  	0       0
300    	*       0       1       1       1       1       0       "Mastery Box (Minor)"  		0       0
301    	*       0       1       1       1       1       0       "Mastery Box (Standard)"  	0       0
302    	*       0       1       1       1       1       0       "Mastery Box (Greater)"  	0       0
303    	*       0       1       1       1       1       0       "10 Wcoin"		  	0       0
304    	*       0       1       1       1       1       0       "50 Wcoin"		  	0       0
305    	*       0       1       1       1       1       0       "100 Wcoin"		  	0       0
306    	*       0       1       1       1       1       0       "500 Wcoin"		  	0       0
307    	*       0       1       1       1       1       0       "1.000 Wcoin"		  	0       0
308    	*       0       1       1       1       1       0       "5.000 Wcoin"		  	0       0
309    	*       0       1       1       1       1       0       "10.000 Wcoin"		  	0       0
310    	*       0       1       1       1       1       0       "50.000 Wcoin"		  	0       0
311    	*       0       1       1       1       1       0       "100.000 Wcoin"		  	0       0
315	*	0	1	1	1	1	0	"Titan's Anger"			0	0
316	*	0	1	1	1	1	0	"Tantalose's Punishment"	0	0
317	*	0	1	1	1	1	0	"Erohim's Nightmare"		0	0
318	*	0	1	1	1	1	0	"Hell Maine's Insanity"		0	0
319	*	0	1	1	1	1	0	"Kundun's Greed"		0	0
320	*	0	1	1	1	1	0	"Piece of Summoning Scroll"	0	0
321	*	0	1	1	1	1	0	"Summoning Scroll"		0	0
322	*	0	1	1	1	1	0	"Minor Evomon Box"		0	0
323	*	0	1	1	1	1	0	"Standard Evomon Box"		0	0
324	*	0	1	1	1	1	0	"Greater Evomon Box"		0	0
325	*	0	1	1	1	1	0	"Luxurious Evomon Box"		0	0
326	*	0	1	1	1	1	0	"Magnificent Evomon Box"	0	0
327	*	0	1	1	1	1	0	"Legendary Evomon Box"		0	0
328	*	0	1	1	1	0	0	"Scroll of Reset Status"	0	0
329	*	0	2	2	1	0	0	"Scroll of Gray Oblivion"	0	0
330	*	0	1	1	1	0	0	"Seed Sphere Upgrade(Lvl 1)"	0	0
331	*	0	1	1	1	0	0	"Seed Sphere Upgrade(Lvl 2)"	0	0
332	*	0	1	1	1	0	0	"Seed Sphere Upgrade(Lvl 3)"	0	0
333	*	0	1	1	1	0	0	"Seed Sphere Upgrade(Lvl 4)"	0	0
334	*	0	1	2	1	0	0	"Sphere Upgrade Rune"		0	0
335	*	0	1	1	1	0	0	"Steel of Heaven"		0	0
336	*	0	2	2	1	0	0	"Hammer of The Archangel"	0	0
337	*	0	1	2	1	0	0	"God's Soul Tier 1"		0	0
338	*	0	1	2	1	0	0	"God's Soul Tier 2"		0	0
339	*	0	1	2	1	0	0	"God's Soul Tier 3"		0	0
340	*	0	1	2	1	0	0	"God's Soul Tier 4"		0	0
341	*	0	1	1	1	0	0	"Darkangel Soul"		0	0 	 
342	*       0       1       1       1       0	0       "1 Ruud"		  	0       0
343	*       0       1       1       1       0	0       "5 Ruud"		  	0       0
344	*       0       1       1       1       0	0       "10 Ruud"		  	0       0
345	*       0       1       1       1       0	0       "50 Ruud"		  	0       0
346	*       0       1       1       1       0	0       "100 Ruud"		  	0       0
347	*       0       1       1       1       0	0       "500 Ruud"		  	0       0
348	*       0       1       1       1       0	0       "1.000 Ruud"		  	0       0
349	*       0       1       1       1       0	0       "5.000 Ruud"		  	0       0
350	*       0       1       1       1       0	0       "10.000 Ruud"		  	0       0
351	*       0       1       1       1       0	0       "50.000 Ruud"		  	0       0
352	*	0	1	1	1	0	0	"Rare Item Ticket 7 (S13)"	0	0
353	*	0	1	1	1	0	0	"Rare Item Ticket 11 (S13)"	0	0
354	*	0	1	1	1	0	0	"Rare Item Ticket 12 (S13)"	0	0
364	*	0	1	1	1	0	0	"Socket Upgrade Note"		0	0
386	*	0	1	1	1	0	0	"Darkangel Anvil"		0	0 	 
399	*	0	2	2	1	0	0	"(Hero) Bloodangel Soul"	0	0 	 
404	*	0	1	1 	1	0	0	"Lower Magic Stone"		0	0
405	*	0	1	1 	1	0	0	"Medium Magic Stone"		0	0
406	*	0	1	1 	1	0	0	"Greater Magic Stone"		0	0
411     *       0       2       2       1       0       0       "Ancient Hero's Soul"           0       0
415     *       0       1       1       1       0       0       "Awakening Soul"		0       0
416     *       0       1       1       1       0       0       "Soul Anvil"  	       		0       0
466     *       0       1       2       1       0       0       "Garuda's Flame"       		0       0
467     *       0       1       2       1       0       0       "Garuda's Feather"     		0       0
468     *       0       1       1       1       0       0       "Golden Crest"     		0       0
end

15
//Type	Slot	Skill	Width	Height	Serial	Option	Drop	Name				Level	ReqLvl	ReqEne	Money	DW	DK	FE	MG	DL	SU	RF
0	*	0	1	2	1	0	1	"Scroll of Poison"		30	0	100	17000	1	0	0	1	0	0	0
1	*	0	1	2	1	0	1	"Scroll of Meteorite"		21	0	100	11000	1	0	0	1	0	1	0
2	*	0	1	2	1	0	1	"Scroll of Lighting"		13	0	100	3000	1	0	0	1	0	0	0
3	*	0	1	2	1	0	1	"Scroll of Fire Ball"		5	0	100	300	1	0	0	1	0	1	0
4	*	0	1	2	1	0	1	"Scroll of Flame"		35	0	100	21000	1	0	0	1	0	0	0
5	*	0	1	2	1	0	1	"Scroll of Teleport"		17	0	100	5000	1	0	0	0	0	0	0
6	*	0	1	2	1	0	1	"Scroll of Ice"			25	0	100	14000	1	0	0	1	0	1	0
7	*	0	1	2	1	0	1	"Scroll of Twister"		40	0	100	25000	1	0	0	1	0	0	0
8	*	0	1	2	1	0	1	"Scroll of Evil Spirit"		50	0	100	35000	1	0	0	1	0	0	0
9	*	0	1	2	1	0	1	"Scroll of Hellfire"		60	0	100	60000	1	0	0	1	0	0	0
10	*	0	1	2	1	0	1	"Scroll of Power Wave"		9	0	100	1150	1	0	0	1	0	1	0
11	*	0	1	2	1	0	1	"Scroll of Aqua Beam"		74	0	110	100000	1	0	0	1	0	0	0
12	*	0	1	2	1	0	1	"Scroll of Cometfall"		80	0	150	175000	1	0	0	1	0	0	0
13	*	0	1	2	1	0	1	"Scroll of Inferno"		88	0	200	265000	1	0	0	1	0	0	0
14	*	0	1	2	1	0	1	"Scroll of Teleport Ally"	83	0	188	245000	2	0	0	0	0	0	0
15	*	0	1	2	1	0	1	"Scroll of Soul Barrier"	77	0	126	135000	1	0	0	0	0	0	0
16	*	0	1	2	1	0	1	"Scroll of Decay"		96	0	243	345000	2	0	0	0	0	0	0
17	*	0	1	2	1	0	1	"Scroll of Ice Storm"		93	0	223	315000	2	0	0	0	0	0	0
18	*	0	1	2	1	0	1	"Scroll of Nova"		100	0	258	410000	2	0	0	0	0	0	0
19	*	0	1	2	1	0	1	"Chain Lightning Parchment"	75	0	75	175000	0	0	0	0	0	1	0
20	*	0	1	2	1	0	1	"Drain Life Parchment"		35	0	93	100000	0	0	0	0	0	1	0
21	*	0	1	2	1	0	1	"Lightning Shock Parchment"	93	0	216	315000	0	0	0	0	0	1	0
22	*	0	1	2	1	0	1	"Damage Reflection Parchment"	80	0	111	245000	0	0	0	0	0	1	0
23	*	0	1	2	1	0	1	"Berserker Parchment"		83	0	181	265000	0	0	0	0	0	1	0
24	*	0	1	2	1	0	1	"Sleep Parchment"		40	0	100	135000	0	0	0	0	0	1	0
26	*	0	1	2	1	0	1	"Weakness Parchment"		93	0	173	410000	0	0	0	0	0	2	0
27	*	0	1	2	1	0	1	"Innovation Parchment"		111	0	201	450000	0	0	0	0	0	2	0
28	*	0	1	2	1	0	1	"Scroll of Wizardry Enhance"	100	220	118	425000	2	0	0	0	0	0	0
29	*	0	1	2	1	0	1	"Scroll of Gigantic Storm"	100	220	118	380000	0	0	0	1	0	0	0
30	*	0	1	2	1	0	1	"Chain Drive Parchment"		80	150	0	175000	0	0	0	0	0	0	1
31	*	0	1	2	1	0	1	"Dark Side Parchment"		100	180	0	345000	0	0	0	0	0	0	1
32	*	0	1	2	1	0	1	"Dragon Roar Parchment"		90	150	0	265000	0	0	0	0	0	0	1
33	*	0	1	2	1	0	1	"Dragon Slayer Parchment"	100	200	0	345000	0	0	0	0	0	0	1
34	*	0	1	2	1	0	1	"Ignore Defense Parchment"	100	120	0	345000	0	0	0	0	0	0	1
35	*	0	1	2	1	0	1	"Increase Health Parchment"	90	80	0	265000	0	0	0	0	0	0	1
36	*	0	1	2	1	0	1	"Defense Rate Parchment"	70	50	0	60000	0	0	0	0	0	0	1
//FIX FOR HELMS WITHOUT HEAD
100	8	0	1	1	1	1	0 	"Phantasmal Steed"		150	67	0	100	0 	0	0	0	0	3	0	
125	2	0	2	2	1	1	0	"Light Plate Helm"		46	20	0	42	0	0	0	0	1	0	0	
126	2	0	2	2	1	1	0	"Adamantine Helm"		66	24	0	56	0	0	0	0	1	0	0	
127	2	0	2	2	1	1	0	"Dark Steel Helm"		86	26	0	70	0	0	0	0	1	0	0	
128	2	0	2	2	1	1	0	"Dark Master Helm"		106	34	0	78	0	0	0	0	1	0	0	
133	2	0	2	2	1	1	0	"Sunlight Helm"			130	46	0	82	0	0	0	0	1	0	0	
138	2	0	2	2	1	1	0	"Glorious Helm"			97	30	0	74	0	0	0	0	1	0	0	
151	2	0	2	2	1	1	0	"Royal Helm"			111	44	0	86	0	0	0	0	1	0	0	
213	2	0	2	2	1	1	0 	"Darkangel Summoner Helm"	150	67	0	100	0 	0	0	0	0	3	0	
end
